       Step     Time          Energy         fmax
GPMin:   10 19:20:17       -4.933565        0.0100
       Step     Time          Energy         fmax
GPMin:    0 19:20:47       -4.381463        0.2166
GPMin:    1 19:20:58       -4.464892        0.0825
GPMin:    2 19:21:08       -4.475176        0.1029
GPMin:    3 19:21:18       -4.496742        0.0804
GPMin:    4 19:21:28       -4.550335        0.1041
GPMin:    5 19:21:37       -4.622195        0.1398
GPMin:    6 19:21:47       -4.705584        0.1629
GPMin:    7 19:21:56       -4.783958        0.1588
GPMin:    8 19:22:06       -4.837214        0.1210
GPMin:    9 19:22:15       -4.862570        0.0946
GPMin:   10 19:22:25       -4.884956        0.1287
GPMin:   11 19:22:35       -4.909584        0.0702
GPMin:   12 19:22:43       -4.921803        0.0434
GPMin:   13 19:22:51       -4.927510        0.0383
GPMin:   14 19:23:00       -4.929408        0.0351
GPMin:   15 19:23:08       -4.930932        0.0207
GPMin:   16 19:23:15       -4.931744        0.0174
       Step     Time          Energy         fmax
GPMin:    0 19:23:46       -3.911725        0.3577
GPMin:    1 19:23:58       -4.105604        0.2935
GPMin:    2 19:24:10       -4.192741        0.1625
GPMin:    3 19:24:21       -4.225994        0.1060
GPMin:    4 19:24:31       -4.241965        0.1183
GPMin:    5 19:24:40       -4.269989        0.1298
GPMin:    6 19:24:50       -4.295884        0.1334
GPMin:    7 19:24:59       -4.310986        0.1381
GPMin:    8 19:25:12       -4.426620        0.2586
GPMin:    9 19:25:23       -4.442320        0.4225
GPMin:   10 19:25:34       -4.518638        0.2232
GPMin:   11 19:25:44       -4.552305        0.0976
GPMin:   12 19:25:53       -4.562868        0.0502
GPMin:   13 19:26:01       -4.566580        0.0424
GPMin:   14 19:26:09       -4.569417        0.0351
GPMin:   15 19:26:18       -4.571249        0.0344
GPMin:   16 19:26:26       -4.574485        0.0172
       Step     Time          Energy         fmax
GPMin:    0 19:26:40       -4.427808        0.1423
GPMin:    1 19:26:50       -4.461384        0.0970
GPMin:    2 19:26:59       -4.465040        0.0970
GPMin:    3 19:27:09       -4.470150        0.1678
GPMin:    4 19:27:19       -4.524330        0.1358
GPMin:    5 19:27:28       -4.586479        0.1397
GPMin:    6 19:27:37       -4.666420        0.1595
GPMin:    7 19:27:45       -4.752792        0.1617
GPMin:    8 19:27:54       -4.825709        0.1354
GPMin:    9 19:28:03       -4.865777        0.0943
GPMin:   10 19:28:12       -4.883181        0.1052
GPMin:   11 19:28:21       -4.903446        0.1027
GPMin:   12 19:28:30       -4.920715        0.0576
GPMin:   13 19:28:38       -4.930711        0.0314
GPMin:   14 19:28:46       -4.932998        0.0238
GPMin:   15 19:28:53       -4.933703        0.0114
       Step     Time          Energy         fmax
GPMin:    0 19:29:10       -3.864227        0.3306
GPMin:    1 19:29:24       -4.040151        0.2398
GPMin:    2 19:29:37       -4.140174        0.2017
GPMin:    3 19:29:48       -4.198866        0.2310
GPMin:    4 19:29:58       -4.254790        0.2580
GPMin:    5 19:30:08       -4.298314        0.2598
GPMin:    6 19:30:17       -4.347624        0.2648
GPMin:    7 19:30:26       -4.392487        0.2586
GPMin:    8 19:30:36       -4.415928        0.2498
GPMin:    9 19:30:47       -4.510012        0.2123
GPMin:   10 19:30:57       -4.541586        0.1788
GPMin:   11 19:31:07       -4.601843        0.1552
GPMin:   12 19:31:16       -4.654382        0.1216
GPMin:   13 19:31:25       -4.689039        0.0869
GPMin:   14 19:31:34       -4.707604        0.0886
GPMin:   15 19:31:42       -4.721221        0.0863
GPMin:   16 19:31:52       -4.737195        0.0686
GPMin:   17 19:32:01       -4.751427        0.0539
GPMin:   18 19:32:09       -4.763692        0.0543
GPMin:   19 19:32:17       -4.775352        0.0491
GPMin:   20 19:32:25       -4.786478        0.0541
GPMin:   21 19:32:33       -4.796695        0.0647
GPMin:   22 19:32:42       -4.809687        0.0769
GPMin:   23 19:32:52       -4.828022        0.0855
GPMin:   24 19:33:01       -4.849356        0.0738
GPMin:   25 19:33:10       -4.875614        0.0698
GPMin:   26 19:33:18       -4.899258        0.0726
GPMin:   27 19:33:26       -4.917541        0.0793
