      Step     Time          Energy         fmax
BFGS:   39 14:08:13       -8.665874        0.9220
BFGS:   40 14:08:13       -8.770031        1.0096
BFGS:   41 14:08:13       -8.827365        0.9955
BFGS:   42 14:08:13       -8.917319        1.0427
BFGS:   43 14:08:13       -8.965983        1.1493
BFGS:   44 14:08:13       -9.029081        0.4560
BFGS:   45 14:08:13       -9.047888        0.4259
BFGS:   46 14:08:13       -9.069727        0.3733
BFGS:   47 14:08:13       -9.083178        0.2086
BFGS:   48 14:08:13       -9.089583        0.1455
BFGS:   49 14:08:13       -9.092145        0.1201
BFGS:   50 14:08:13       -9.093182        0.1097
BFGS:   51 14:08:13       -9.094756        0.0806
BFGS:   52 14:08:13       -9.095785        0.0521
BFGS:   53 14:08:13       -9.096131        0.0440
      Step     Time          Energy         fmax
BFGS:    0 14:08:13       17.534013       25.3700
BFGS:    1 14:08:13        7.306529       59.8463
BFGS:    2 14:08:13       -1.973721        8.2257
BFGS:    3 14:08:13       -3.701265        5.1888
BFGS:    4 14:08:13       -4.471128        3.0993
BFGS:    5 14:08:13       -4.847985        1.6186
BFGS:    6 14:08:13       -4.965945        0.9599
BFGS:    7 14:08:13       -5.021573        0.6962
BFGS:    8 14:08:13       -5.069699        0.6411
BFGS:    9 14:08:13       -5.124674        0.5753
BFGS:   10 14:08:13       -5.185021        0.6981
BFGS:   11 14:08:13       -5.252288        0.8676
BFGS:   12 14:08:13       -5.287986        0.7936
BFGS:   13 14:08:13       -5.364108        0.7259
BFGS:   14 14:08:13       -5.435908        0.8443
BFGS:   15 14:08:13       -5.511403        1.0639
BFGS:   16 14:08:13       -5.580433        0.9669
BFGS:   17 14:08:13       -5.638314        0.7191
BFGS:   18 14:08:13       -5.707591        0.5924
BFGS:   19 14:08:13       -5.773132        0.6016
BFGS:   20 14:08:13       -5.823839        0.7891
BFGS:   21 14:08:13       -5.849454        0.6749
BFGS:   22 14:08:13       -5.908560        0.4908
BFGS:   23 14:08:13       -5.971386        0.5857
BFGS:   24 14:08:13       -6.000811        0.6274
BFGS:   25 14:08:13       -6.017522        0.4313
BFGS:   26 14:08:13       -6.038704        0.4303
BFGS:   27 14:08:13       -6.066112        0.3366
BFGS:   28 14:08:13       -6.082593        0.4105
BFGS:   29 14:08:13       -6.113575        0.5049
BFGS:   30 14:08:13       -6.136230        0.7877
BFGS:   31 14:08:13       -6.171168        0.7747
BFGS:   32 14:08:13       -6.284356        1.1086
BFGS:   33 14:08:13       -6.405929        1.6361
BFGS:   34 14:08:13       -6.782478        0.8421
BFGS:   35 14:08:13       -6.881768        1.2295
BFGS:   36 14:08:13       -6.979384        0.6217
BFGS:   37 14:08:13       -7.014151        0.5450
BFGS:   38 14:08:13       -7.038836        0.3742
BFGS:   39 14:08:13       -7.050411        0.3406
BFGS:   40 14:08:13       -7.092242        0.4685
BFGS:   41 14:08:13       -7.105843        0.3857
BFGS:   42 14:08:13       -7.127640        0.4216
BFGS:   43 14:08:13       -7.143819        0.4633
BFGS:   44 14:08:13       -7.169284        0.4238
BFGS:   45 14:08:13       -7.191789        0.2956
BFGS:   46 14:08:13       -7.202567        0.1833
BFGS:   47 14:08:13       -7.206270        0.1811
BFGS:   48 14:08:13       -7.210043        0.1866
BFGS:   49 14:08:13       -7.212810        0.1375
BFGS:   50 14:08:13       -7.215463        0.1195
BFGS:   51 14:08:13       -7.216576        0.1264
BFGS:   52 14:08:13       -7.217387        0.1256
BFGS:   53 14:08:13       -7.218463        0.1189
BFGS:   54 14:08:13       -7.219606        0.1009
BFGS:   55 14:08:13       -7.220326        0.0820
BFGS:   56 14:08:13       -7.220710        0.0734
BFGS:   57 14:08:13       -7.221024        0.0660
BFGS:   58 14:08:13       -7.221541        0.0578
BFGS:   59 14:08:13       -7.222531        0.0758
BFGS:   60 14:08:13       -7.223826        0.0940
BFGS:   61 14:08:13       -7.224817        0.0811
BFGS:   62 14:08:13       -7.225473        0.0976
BFGS:   63 14:08:13       -7.226236        0.1066
BFGS:   64 14:08:13       -7.227715        0.1306
BFGS:   65 14:08:13       -7.231713        0.1893
BFGS:   66 14:08:13       -7.243675        0.3511
BFGS:   67 14:08:13       -7.253198        0.5909
BFGS:   68 14:08:13       -7.281299        0.3377
BFGS:   69 14:08:13       -7.323590        0.4253
BFGS:   70 14:08:13       -7.355608        0.6171
BFGS:   71 14:08:13       -7.450578        0.8012
BFGS:   72 14:08:13       -7.552759        0.6086
BFGS:   73 14:08:13       -7.687755        0.6575
BFGS:   74 14:08:13       -7.736541        0.7220
BFGS:   75 14:08:13       -7.776324        0.4747
BFGS:   76 14:08:14       -7.798965        0.3853
BFGS:   77 14:08:14       -7.822607        0.6587
BFGS:   78 14:08:14       -7.834238        0.5369
BFGS:   79 14:08:14       -7.856020        0.3846
BFGS:   80 14:08:14       -7.870577        0.2568
BFGS:   81 14:08:14       -7.889112        0.3017
BFGS:   82 14:08:14       -7.899428        0.3100
BFGS:   83 14:08:14       -7.915289        0.3897
BFGS:   84 14:08:14       -7.952405        0.5747
BFGS:   85 14:08:14       -8.027135        0.7403
BFGS:   86 14:08:14       -7.720871        2.8693
BFGS:   87 14:08:14       -8.173986        0.6220
BFGS:   88 14:08:14       -8.125944        0.8716
BFGS:   89 14:08:14       -8.237676        0.5908
BFGS:   90 14:08:14       -8.063779        2.1834
BFGS:   91 14:08:14       -8.278713        0.5277
BFGS:   92 14:08:14       -8.297479        0.5219
BFGS:   93 14:08:14       -8.322826        0.4820
BFGS:   94 14:08:14       -8.334396        0.4611
BFGS:   95 14:08:14       -8.357897        0.4377
BFGS:   96 14:08:14       -8.419282        0.5772
BFGS:   97 14:08:14       -8.459479        0.6342
BFGS:   98 14:08:14       -8.489632        0.5083
BFGS:   99 14:08:14       -8.516557        0.4452
BFGS:  100 14:08:14       -8.565991        0.3341
BFGS:  101 14:08:14       -8.579757        0.2794
BFGS:  102 14:08:14       -8.600327        0.1712
BFGS:  103 14:08:14       -8.603766        0.1511
BFGS:  104 14:08:14       -8.606903        0.1507
BFGS:  105 14:08:14       -8.610300        0.1593
BFGS:  106 14:08:14       -8.614144        0.1664
BFGS:  107 14:08:14       -8.617087        0.1685
BFGS:  108 14:08:14       -8.619569        0.1538
BFGS:  109 14:08:14       -8.622176        0.1205
BFGS:  110 14:08:14       -8.624794        0.1232
BFGS:  111 14:08:14       -8.627850        0.1362
BFGS:  112 14:08:14       -8.631851        0.1569
BFGS:  113 14:08:14       -8.635523        0.1153
BFGS:  114 14:08:14       -8.637063        0.0489
      Step     Time          Energy         fmax
BFGS:    0 14:08:14       19.949489       42.0213
BFGS:    1 14:08:14        0.852399       19.6436
BFGS:    2 14:08:14       -3.170176       11.8283
BFGS:    3 14:08:14       -5.722176        4.1724
BFGS:    4 14:08:14       -6.323403        2.5048
BFGS:    5 14:08:14       -6.768074        1.0697
BFGS:    6 14:08:14       -6.870931        0.6062
BFGS:    7 14:08:14       -6.914955        0.5913
BFGS:    8 14:08:14       -6.959025        0.6661
BFGS:    9 14:08:14       -7.042803        0.8250
BFGS:   10 14:08:14       -7.164747        0.8826
BFGS:   11 14:08:14       -7.257724        0.9998
BFGS:   12 14:08:14       -7.388760        1.1457
BFGS:   13 14:08:14       -7.456698        0.9621
BFGS:   14 14:08:14       -7.526137        0.8240
BFGS:   15 14:08:14       -7.662362        0.6621
BFGS:   16 14:08:14       -7.671508        0.5655
BFGS:   17 14:08:14       -7.698705        0.4582
BFGS:   18 14:08:14       -7.720065        0.4446
BFGS:   19 14:08:14       -7.742546        0.3764
BFGS:   20 14:08:14       -7.764086        0.2246
BFGS:   21 14:08:14       -7.769419        0.2406
BFGS:   22 14:08:14       -7.778200        0.2660
BFGS:   23 14:08:14       -7.788017        0.2775
BFGS:   24 14:08:14       -7.799891        0.2676
BFGS:   25 14:08:14       -7.809898        0.2724
BFGS:   26 14:08:14       -7.821423        0.3164
BFGS:   27 14:08:14       -7.842575        0.4936
BFGS:   28 14:08:14       -7.893454        0.7633
BFGS:   29 14:08:14       -7.948087        1.0523
BFGS:   30 14:08:14       -8.029242        1.1805
BFGS:   31 14:08:14       -8.090545        1.7277
BFGS:   32 14:08:14       -8.230390        1.5266
BFGS:   33 14:08:14       -8.445596        1.3050
BFGS:   34 14:08:14       -8.547234        1.4169
BFGS:   35 14:08:14       -8.595739        1.2267
BFGS:   36 14:08:14       -8.649690        1.2469
BFGS:   37 14:08:14       -8.724978        1.1891
BFGS:   38 14:08:14       -8.754166        1.1874
BFGS:   39 14:08:14       -8.827711        1.0288
BFGS:   40 14:08:14       -8.858805        0.8422
BFGS:   41 14:08:14       -8.910530        0.6255
BFGS:   42 14:08:14       -8.940454        0.6887
BFGS:   43 14:08:14       -8.952711        0.7552
BFGS:   44 14:08:14       -8.967977        0.7819
BFGS:   45 14:08:14       -8.984082        0.7036
BFGS:   46 14:08:14       -9.000170        0.6728
BFGS:   47 14:08:14       -9.009967        0.6112
BFGS:   48 14:08:14       -9.016709        0.5843
BFGS:   49 14:08:14       -9.023130        0.5801
BFGS:   50 14:08:14       -9.029387        0.5538
BFGS:   51 14:08:14       -9.034369        0.4947
BFGS:   52 14:08:14       -9.038788        0.5272
BFGS:   53 14:08:14       -9.044149        0.5397
BFGS:   54 14:08:14       -9.050314        0.4717
BFGS:   55 14:08:14       -9.054632        0.3534
BFGS:   56 14:08:14       -9.057124        0.3418
BFGS:   57 14:08:14       -9.059065        0.3374
BFGS:   58 14:08:14       -9.061600        0.3238
BFGS:   59 14:08:14       -9.065222        0.2701
BFGS:   60 14:08:14       -9.068682        0.2183
BFGS:   61 14:08:14       -9.071217        0.1846
BFGS:   62 14:08:14       -9.073273        0.1786
BFGS:   63 14:08:14       -9.075936        0.2012
BFGS:   64 14:08:14       -9.079857        0.2303
BFGS:   65 14:08:14       -9.084334        0.2312
BFGS:   66 14:08:14       -9.087927        0.2023
BFGS:   67 14:08:14       -9.090628        0.1588
BFGS:   68 14:08:14       -9.092945        0.1190
BFGS:   69 14:08:14       -9.094618        0.0704
BFGS:   70 14:08:14       -9.095375        0.0599
BFGS:   71 14:08:14       -9.095659        0.0480
      Step     Time          Energy         fmax
BFGS:    0 14:08:14       17.825213       33.0588
BFGS:    1 14:08:14        1.312422       17.7297
BFGS:    2 14:08:14       -2.552639        9.3355
BFGS:    3 14:08:14       -4.537379        4.1610
BFGS:    4 14:08:14       -5.556883        1.9336
BFGS:    5 14:08:14       -5.872275        0.8684
BFGS:    6 14:08:14       -5.958354        0.5509
BFGS:    7 14:08:14       -5.979263        0.5554
BFGS:    8 14:08:14       -5.992721        0.5306
BFGS:    9 14:08:14       -6.012301        0.4209
BFGS:   10 14:08:14       -6.030718        0.4281
BFGS:   11 14:08:14       -6.046242        0.5834
BFGS:   12 14:08:14       -6.065779        0.5660
BFGS:   13 14:08:14       -6.080032        0.4023
BFGS:   14 14:08:14       -6.116382        0.7455
BFGS:   15 14:08:14       -6.163720        1.2322
BFGS:   16 14:08:14       -6.224958        1.3181
BFGS:   17 14:08:14       -6.270257        0.7131
BFGS:   18 14:08:14       -6.310861        0.5040
BFGS:   19 14:08:14       -6.395193        0.5821
BFGS:   20 14:08:14       -6.445430        0.8091
BFGS:   21 14:08:14       -6.479444        0.8879
BFGS:   22 14:08:14       -6.520002        0.9209
BFGS:   23 14:08:14       -6.567389        0.3814
BFGS:   24 14:08:14       -6.576597        0.1546
BFGS:   25 14:08:14       -6.578163        0.1381
BFGS:   26 14:08:14       -6.580812        0.0953
BFGS:   27 14:08:14       -6.581265        0.0817
BFGS:   28 14:08:14       -6.582262        0.0596
BFGS:   29 14:08:14       -6.582705        0.0680
BFGS:   30 14:08:14       -6.583472        0.0831
BFGS:   31 14:08:14       -6.584430        0.0861
BFGS:   32 14:08:14       -6.585993        0.1210
BFGS:   33 14:08:14       -6.588113        0.1626
BFGS:   34 14:08:14       -6.591593        0.2414
BFGS:   35 14:08:14       -6.599501        0.3752
BFGS:   36 14:08:14       -6.615314        0.5524
BFGS:   37 14:08:14       -6.629904        0.6376
BFGS:   38 14:08:14       -6.693153        0.8907
BFGS:   39 14:08:14       -6.792623        1.2897
BFGS:   40 14:08:14       -6.896990        1.6524
BFGS:   41 14:08:14       -7.001631        1.7858
BFGS:   42 14:08:14       -7.081639        3.7389
BFGS:   43 14:08:14       -7.143119        2.9387
BFGS:   44 14:08:14       -7.591260        1.2003
BFGS:   45 14:08:14       -7.778734        1.4995
BFGS:   46 14:08:14       -7.877961        0.6920
BFGS:   47 14:08:14       -7.938788        0.8429
BFGS:   48 14:08:14       -8.034382        1.1422
BFGS:   49 14:08:14       -8.177234        1.1714
BFGS:   50 14:08:14       -8.282377        0.9140
BFGS:   51 14:08:14       -8.424078        0.7274
BFGS:   52 14:08:14       -8.485750        0.6200
BFGS:   53 14:08:14       -8.523613        0.5528
BFGS:   54 14:08:14       -8.579840        0.5570
BFGS:   55 14:08:14       -8.612484        0.5500
BFGS:   56 14:08:14       -8.665619        0.5280
BFGS:   57 14:08:14       -8.691412        0.4654
BFGS:   58 14:08:14       -8.713911        0.4123
BFGS:   59 14:08:14       -8.731930        0.3938
BFGS:   60 14:08:14       -8.754530        0.3536
BFGS:   61 14:08:14       -8.778399        0.4300
BFGS:   62 14:08:14       -8.788174        0.2873
BFGS:   63 14:08:14       -8.795440        0.2009
BFGS:   64 14:08:14       -8.798437        0.1567
BFGS:   65 14:08:14       -8.801404        0.1107
BFGS:   66 14:08:14       -8.802734        0.0716
BFGS:   67 14:08:14       -8.803354        0.0545
BFGS:   68 14:08:14       -8.803628        0.0575
BFGS:   69 14:08:14       -8.803928        0.0510
BFGS:   70 14:08:14       -8.804201        0.0316
      Step     Time          Energy         fmax
BFGS:    0 14:08:14       18.094574       31.3270
BFGS:    1 14:08:14       -0.157535       13.4727
BFGS:    2 14:08:14       -4.065301        4.9300
BFGS:    3 14:08:14       -5.283714        2.8800
BFGS:    4 14:08:14       -6.074653        1.2241
BFGS:    5 14:08:14       -6.279420        0.6626
BFGS:    6 14:08:14       -6.345895        0.6864
BFGS:    7 14:08:14       -6.385217        0.7238
BFGS:    8 14:08:14       -6.452822        0.8005
BFGS:    9 14:08:14       -6.571788        0.9283
BFGS:   10 14:08:14       -6.661185        0.9765
BFGS:   11 14:08:14       -6.794828        0.9075
BFGS:   12 14:08:14       -6.918110        1.3579
BFGS:   13 14:08:14       -7.015071        0.7693
BFGS:   14 14:08:14       -7.079079        0.8355
BFGS:   15 14:08:14       -7.316466        1.9595
BFGS:   16 14:08:14       -7.533348        1.3452
BFGS:   17 14:08:14       -7.624504        1.1815
BFGS:   18 14:08:14       -7.801495        0.7375
BFGS:   19 14:08:14       -7.881353        0.7575
BFGS:   20 14:08:14       -7.930703        1.1055
BFGS:   21 14:08:14       -7.975811        0.8618
BFGS:   22 14:08:14       -8.041799        0.4786
BFGS:   23 14:08:14       -8.061453        0.3305
BFGS:   24 14:08:14       -8.074465        0.3114
BFGS:   25 14:08:14       -8.080584        0.2250
BFGS:   26 14:08:14       -8.089140        0.2315
BFGS:   27 14:08:14       -8.095795        0.2469
BFGS:   28 14:08:14       -8.101558        0.2260
BFGS:   29 14:08:14       -8.106326        0.2001
BFGS:   30 14:08:14       -8.114694        0.2096
BFGS:   31 14:08:14       -8.122916        0.2272
BFGS:   32 14:08:14       -8.128295        0.2128
BFGS:   33 14:08:14       -8.130990        0.1629
BFGS:   34 14:08:14       -8.133387        0.1573
BFGS:   35 14:08:14       -8.136963        0.1716
BFGS:   36 14:08:14       -8.141450        0.1534
BFGS:   37 14:08:14       -8.145164        0.1686
BFGS:   38 14:08:14       -8.147759        0.1622
BFGS:   39 14:08:14       -8.149732        0.1286
BFGS:   40 14:08:14       -8.151669        0.1218
BFGS:   41 14:08:14       -8.153756        0.0919
BFGS:   42 14:08:14       -8.155093        0.0699
BFGS:   43 14:08:14       -8.155595        0.0619
BFGS:   44 14:08:14       -8.155818        0.0426
      Step     Time          Energy         fmax
BFGS:    0 14:08:14       17.991498       30.6219
BFGS:    1 14:08:14        1.929566       20.0291
BFGS:    2 14:08:14       -1.701152        7.0197
BFGS:    3 14:08:14       -3.652139        2.8515
BFGS:    4 14:08:14       -4.308252        1.8142
BFGS:    5 14:08:14       -4.674295        0.9613
BFGS:    6 14:08:14       -4.760118        0.6482
BFGS:    7 14:08:14       -4.787922        0.5203
BFGS:    8 14:08:14       -4.809478        0.4776
BFGS:    9 14:08:14       -4.845381        0.4355
BFGS:   10 14:08:14       -4.881321        0.4608
BFGS:   11 14:08:14       -4.906511        0.4788
BFGS:   12 14:08:14       -4.938095        0.4761
BFGS:   13 14:08:14       -4.952138        0.4245
BFGS:   14 14:08:14       -5.092142        0.7651
BFGS:   15 14:08:14       -5.145540        1.0535
BFGS:   16 14:08:14       -5.296525        1.5625
BFGS:   17 14:08:14       -5.381931        2.3246
BFGS:   18 14:08:14       -5.472813        1.2061
BFGS:   19 14:08:14       -5.498914        1.2254
BFGS:   20 14:08:14       -5.609504        1.1840
BFGS:   21 14:08:14       -5.704578        1.0950
BFGS:   22 14:08:14       -5.792104        1.0045
BFGS:   23 14:08:14       -5.848115        0.9719
BFGS:   24 14:08:14       -5.892835        1.4178
BFGS:   25 14:08:14       -5.926661        1.2109
BFGS:   26 14:08:14       -6.029860        0.9600
BFGS:   27 14:08:15       -6.070836        0.8590
BFGS:   28 14:08:15       -6.104761        0.8198
BFGS:   29 14:08:15       -6.171121        0.8430
BFGS:   30 14:08:15       -6.297137        1.0188
BFGS:   31 14:08:15       -6.374831        2.3287
BFGS:   32 14:08:15       -6.509690        1.9762
BFGS:   33 14:08:15       -6.477860        3.1035
BFGS:   34 14:08:15       -6.763672        1.2182
BFGS:   35 14:08:15       -6.817251        0.9487
BFGS:   36 14:08:15       -6.887131        0.9846
BFGS:   37 14:08:15       -6.985931        1.0904
BFGS:   38 14:08:15       -7.041272        1.0990
BFGS:   39 14:08:15       -7.123713        1.2549
BFGS:   40 14:08:15       -7.247778        1.5042
BFGS:   41 14:08:15       -7.329792        1.5612
BFGS:   42 14:08:15       -7.383374        1.5966
BFGS:   43 14:08:15       -7.608897        1.3709
BFGS:   44 14:08:15       -7.766896        1.5696
BFGS:   45 14:08:15       -7.863191        1.4271
BFGS:   46 14:08:15       -8.010146        1.0078
BFGS:   47 14:08:15       -8.147314        0.7664
BFGS:   48 14:08:15       -8.173009        0.6720
BFGS:   49 14:08:15       -8.195588        0.7674
BFGS:   50 14:08:15       -8.215998        0.6456
BFGS:   51 14:08:15       -8.252435        0.8582
BFGS:   52 14:08:15       -8.296843        0.8595
BFGS:   53 14:08:15       -8.320175        0.7075
BFGS:   54 14:08:15       -8.339566        0.7150
BFGS:   55 14:08:15       -8.353807        0.6940
BFGS:   56 14:08:15       -8.373790        0.7191
BFGS:   57 14:08:15       -8.411187        0.7952
BFGS:   58 14:08:15       -8.460357        0.8077
BFGS:   59 14:08:15       -8.520653        0.8345
BFGS:   60 14:08:15       -8.582773        0.8458
BFGS:   61 14:08:15       -8.632478        1.0255
BFGS:   62 14:08:15       -8.725641        0.7776
BFGS:   63 14:08:15       -8.729989        1.2447
BFGS:   64 14:08:15       -8.828002        0.5674
BFGS:   65 14:08:15       -8.867798        0.5570
BFGS:   66 14:08:15       -8.933016        0.4799
BFGS:   67 14:08:15       -8.970679        0.5657
BFGS:   68 14:08:15       -8.987359        0.5637
BFGS:   69 14:08:15       -9.006487        0.4934
BFGS:   70 14:08:15       -9.020771        0.4304
BFGS:   71 14:08:15       -9.033367        0.4260
BFGS:   72 14:08:15       -9.047506        0.3580
BFGS:   73 14:08:15       -9.056864        0.2854
BFGS:   74 14:08:15       -9.059946        0.2876
BFGS:   75 14:08:15       -9.062206        0.2629
BFGS:   76 14:08:15       -9.064721        0.2733
BFGS:   77 14:08:15       -9.070611        0.3087
BFGS:   78 14:08:15       -9.075421        0.2781
BFGS:   79 14:08:15       -9.078457        0.2085
BFGS:   80 14:08:15       -9.079753        0.2218
BFGS:   81 14:08:15       -9.080723        0.2453
BFGS:   82 14:08:15       -9.081922        0.2497
BFGS:   83 14:08:15       -9.083379        0.2287
BFGS:   84 14:08:15       -9.084516        0.2199
BFGS:   85 14:08:15       -9.085197        0.2152
BFGS:   86 14:08:15       -9.085748        0.2046
BFGS:   87 14:08:15       -9.086654        0.1845
BFGS:   88 14:08:15       -9.088186        0.1516
BFGS:   89 14:08:15       -9.090269        0.1352
BFGS:   90 14:08:15       -9.092010        0.1337
BFGS:   91 14:08:15       -9.093038        0.1190
BFGS:   92 14:08:15       -9.093792        0.1064
BFGS:   93 14:08:15       -9.094550        0.0861
BFGS:   94 14:08:15       -9.095468        0.0746
BFGS:   95 14:08:15       -9.096254        0.0704
BFGS:   96 14:08:15       -9.096628        0.0551
BFGS:   97 14:08:15       -9.096773        0.0390
      Step     Time          Energy         fmax
BFGS:    0 14:08:15       20.185885       36.6703
BFGS:    1 14:08:15        2.049014       11.6265
BFGS:    2 14:08:15       -1.880612        6.4362
BFGS:    3 14:08:15       -4.101791        2.2750
BFGS:    4 14:08:15       -4.764140        0.9911
BFGS:    5 14:08:15       -4.953752        0.5800
BFGS:    6 14:08:15       -4.997725        0.3898
BFGS:    7 14:08:15       -5.011872        0.3612
BFGS:    8 14:08:15       -5.028567        0.4305
BFGS:    9 14:08:15       -5.061928        0.5033
BFGS:   10 14:08:15       -5.132949        0.6021
BFGS:   11 14:08:15       -5.299648        0.8847
BFGS:   12 14:08:15       -5.475818        1.0126
BFGS:   13 14:08:15       -5.546487        1.0066
BFGS:   14 14:08:15       -5.674843        1.0172
BFGS:   15 14:08:15       -5.942230        1.2809
BFGS:   16 14:08:15       -6.119850        1.9732
BFGS:   17 14:08:15       -6.310598        1.4233
BFGS:   18 14:08:15       -6.454146        0.8023
BFGS:   19 14:08:15       -6.551270        0.6330
BFGS:   20 14:08:15       -6.585300        0.6460
BFGS:   21 14:08:15       -6.614278        0.6434
BFGS:   22 14:08:15       -6.689577        0.6658
BFGS:   23 14:08:15       -6.741227        0.5771
BFGS:   24 14:08:15       -6.788574        0.6120
BFGS:   25 14:08:15       -6.835659        0.7813
BFGS:   26 14:08:15       -6.951796        0.7990
BFGS:   27 14:08:15       -7.001098        0.6701
BFGS:   28 14:08:15       -7.049054        0.5342
BFGS:   29 14:08:15       -7.083045        0.5611
BFGS:   30 14:08:15       -7.092733        0.5614
BFGS:   31 14:08:15       -7.113953        0.4658
BFGS:   32 14:08:15       -7.165966        0.4322
BFGS:   33 14:08:15       -7.190774        0.4579
BFGS:   34 14:08:15       -7.206777        0.4814
BFGS:   35 14:08:15       -7.225945        0.4112
BFGS:   36 14:08:15       -7.238746        0.3087
BFGS:   37 14:08:15       -7.261831        0.2473
BFGS:   38 14:08:15       -7.266671        0.2635
BFGS:   39 14:08:15       -7.272745        0.2814
BFGS:   40 14:08:15       -7.281091        0.2607
BFGS:   41 14:08:15       -7.299578        0.2804
BFGS:   42 14:08:15       -7.305825        0.2253
BFGS:   43 14:08:15       -7.308469        0.1585
BFGS:   44 14:08:15       -7.311207        0.1701
BFGS:   45 14:08:15       -7.316857        0.2244
BFGS:   46 14:08:15       -7.328340        0.2753
BFGS:   47 14:08:15       -7.350076        0.3862
BFGS:   48 14:08:15       -7.374061        0.5796
BFGS:   49 14:08:15       -7.400278        0.8608
BFGS:   50 14:08:15       -7.416520        1.0676
BFGS:   51 14:08:15       -7.441833        1.0487
BFGS:   52 14:08:15       -7.534295        1.0304
BFGS:   53 14:08:15       -7.642089        0.8644
BFGS:   54 14:08:15       -7.707779        0.8717
BFGS:   55 14:08:15       -7.797642        0.8592
BFGS:   56 14:08:15       -7.854384        1.3153
BFGS:   57 14:08:15       -7.910379        1.0247
BFGS:   58 14:08:15       -7.930623        0.9952
BFGS:   59 14:08:15       -7.955265        1.0053
BFGS:   60 14:08:15       -7.982021        1.0024
BFGS:   61 14:08:15       -8.044318        0.9331
BFGS:   62 14:08:15       -8.077129        0.7842
BFGS:   63 14:08:15       -8.097581        0.7513
BFGS:   64 14:08:15       -8.111884        0.7421
BFGS:   65 14:08:15       -8.119705        0.7287
BFGS:   66 14:08:15       -8.141421        0.7481
BFGS:   67 14:08:15       -8.177060        0.8190
BFGS:   68 14:08:15       -8.208366        0.8154
BFGS:   69 14:08:15       -8.227013        0.7675
BFGS:   70 14:08:15       -8.238183        0.7122
BFGS:   71 14:08:15       -8.252017        0.6370
BFGS:   72 14:08:15       -8.265044        0.6216
BFGS:   73 14:08:15       -8.279330        0.5924
BFGS:   74 14:08:15       -8.290321        0.5673
BFGS:   75 14:08:15       -8.298275        0.4733
BFGS:   76 14:08:15       -8.308308        0.4912
BFGS:   77 14:08:15       -8.334279        0.5207
BFGS:   78 14:08:15       -8.340922        0.5782
BFGS:   79 14:08:15       -8.389130        0.4636
BFGS:   80 14:08:15       -8.419354        0.4705
BFGS:   81 14:08:15       -8.459581        0.5734
BFGS:   82 14:08:15       -8.468008        0.5713
BFGS:   83 14:08:15       -8.498720        0.5623
BFGS:   84 14:08:15       -8.535167        0.5046
BFGS:   85 14:08:15       -8.576323        0.3182
BFGS:   86 14:08:15       -8.609888        0.2849
BFGS:   87 14:08:15       -8.618222        0.2585
BFGS:   88 14:08:15       -8.621723        0.2426
BFGS:   89 14:08:15       -8.624271        0.2043
BFGS:   90 14:08:15       -8.627884        0.1769
BFGS:   91 14:08:15       -8.632127        0.1404
BFGS:   92 14:08:15       -8.633883        0.1183
BFGS:   93 14:08:15       -8.634819        0.1195
BFGS:   94 14:08:15       -8.635034        0.1110
BFGS:   95 14:08:15       -8.635206        0.1154
BFGS:   96 14:08:15       -8.635726        0.1163
BFGS:   97 14:08:15       -8.636359        0.1050
BFGS:   98 14:08:15       -8.636869        0.0789
BFGS:   99 14:08:15       -8.637030        0.0618
BFGS:  100 14:08:15       -8.637063        0.0573
BFGS:  101 14:08:15       -8.637080        0.0559
BFGS:  102 14:08:15       -8.637116        0.0546
BFGS:  103 14:08:15       -8.637169        0.0553
BFGS:  104 14:08:15       -8.637232        0.0565
BFGS:  105 14:08:15       -8.637277        0.0569
BFGS:  106 14:08:15       -8.637310        0.0559
BFGS:  107 14:08:15       -8.637355        0.0530
BFGS:  108 14:08:15       -8.637442        0.0454
      Step     Time          Energy         fmax
BFGS:    0 14:08:15       18.613877       30.8506
BFGS:    1 14:08:15        1.187090       19.3788
BFGS:    2 14:08:15       -2.328018       10.8250
BFGS:    3 14:08:15       -4.711537        3.0839
BFGS:    4 14:08:15       -5.257433        1.7752
BFGS:    5 14:08:15       -5.566332        0.8612
BFGS:    6 14:08:15       -5.645321        0.5601
BFGS:    7 14:08:15       -5.676010        0.5890
BFGS:    8 14:08:15       -5.706384        0.6264
BFGS:    9 14:08:15       -5.757500        0.6721
BFGS:   10 14:08:15       -5.823853        1.0088
BFGS:   11 14:08:15       -5.892652        1.0201
BFGS:   12 14:08:15       -5.932505        0.6220
BFGS:   13 14:08:15       -5.968715        0.4577
BFGS:   14 14:08:15       -6.011998        0.4941
BFGS:   15 14:08:15       -6.031485        0.4845
BFGS:   16 14:08:15       -6.044346        0.3805
BFGS:   17 14:08:15       -6.061160        0.3473
BFGS:   18 14:08:15       -6.091895        0.4706
BFGS:   19 14:08:15       -6.111267        0.4979
BFGS:   20 14:08:15       -6.128111        0.4573
BFGS:   21 14:08:15       -6.155255        0.4779
BFGS:   22 14:08:15       -6.181511        0.4549
BFGS:   23 14:08:15       -6.201753        0.4007
BFGS:   24 14:08:15       -6.218001        0.4432
BFGS:   25 14:08:15       -6.233911        0.4825
BFGS:   26 14:08:15       -6.264565        0.5955
BFGS:   27 14:08:15       -6.326762        0.7479
BFGS:   28 14:08:15       -6.380461        0.7903
BFGS:   29 14:08:15       -6.451062        0.7637
