# Photoabsorption spectrum from real-time propagation
# GPAW version: 20.1.0
# Total time = 44.9700 fs, Time steps = [30.0000] as
# Kick = [0, 1e-05, 0]
# Gaussian folding, Width = 0.0600 eV = 0.002205 Hartree <=> FWHM = 0.141289 eV
#    om (eV)                  S_x                  S_y                  S_z
   12.650000     0.0000000000e+00     9.5528697453e-03    -0.0000000000e+00
   12.700000     0.0000000000e+00     1.1159312974e-02    -0.0000000000e+00
   12.750000     0.0000000000e+00     1.4167432554e-02    -0.0000000000e+00
   12.800000     0.0000000000e+00     1.5403031826e-02    -0.0000000000e+00
   12.850000     0.0000000000e+00     1.5417541206e-02    -0.0000000000e+00
   12.900000     0.0000000000e+00     1.4375463334e-02    -0.0000000000e+00
   12.950000     0.0000000000e+00     1.0849174880e-02    -0.0000000000e+00
   13.000000     0.0000000000e+00     8.0053071619e-03    -0.0000000000e+00
   13.050000    -0.0000000000e+00     7.8807714526e-03    -0.0000000000e+00
   13.100000     0.0000000000e+00     9.7258244493e-03    -0.0000000000e+00
   13.150000     0.0000000000e+00     1.3666373862e-02    -0.0000000000e+00
   13.200000     0.0000000000e+00     1.7809561637e-02    -0.0000000000e+00
   13.250000     0.0000000000e+00     1.7772147849e-02    -0.0000000000e+00
   13.300000     0.0000000000e+00     1.3228378320e-02    -0.0000000000e+00
   13.350000    -0.0000000000e+00     7.5790095324e-03    -0.0000000000e+00
   13.400000    -0.0000000000e+00     3.2240922065e-03     0.0000000000e+00
   13.450000    -0.0000000000e+00     3.2742229848e-03     0.0000000000e+00
   13.500000     0.0000000000e+00     7.7385329340e-03     0.0000000000e+00
   13.550000     0.0000000000e+00     1.3263060796e-02     0.0000000000e+00
   13.600000     0.0000000000e+00     1.6365300285e-02     0.0000000000e+00
   13.650000    -0.0000000000e+00     1.8656534256e-02     0.0000000000e+00
   13.700000    -0.0000000000e+00     2.0015636704e-02    -0.0000000000e+00
   13.750000    -0.0000000000e+00     1.8051035631e-02    -0.0000000000e+00
   13.800000    -0.0000000000e+00     1.5071976700e-02    -0.0000000000e+00
   13.850000    -0.0000000000e+00     1.3146459134e-02    -0.0000000000e+00
   13.900000     0.0000000000e+00     1.2858250509e-02    -0.0000000000e+00
   13.950000     0.0000000000e+00     1.3347035774e-02     0.0000000000e+00
   14.000000     0.0000000000e+00     1.3572605277e-02     0.0000000000e+00
   14.050000    -0.0000000000e+00     1.2752700448e-02     0.0000000000e+00
   14.100000     0.0000000000e+00     1.1168836541e-02     0.0000000000e+00
   14.150000     0.0000000000e+00     9.6565711439e-03     0.0000000000e+00
   14.200000     0.0000000000e+00     1.0573438661e-02     0.0000000000e+00
   14.250000     0.0000000000e+00     1.4520421732e-02     0.0000000000e+00
   14.300000     0.0000000000e+00     1.8236546667e-02     0.0000000000e+00
   14.350000     0.0000000000e+00     1.8230806633e-02     0.0000000000e+00
   14.400000    -0.0000000000e+00     1.5990015725e-02     0.0000000000e+00
   14.450000    -0.0000000000e+00     1.4153107353e-02     0.0000000000e+00
   14.500000    -0.0000000000e+00     1.1828866230e-02     0.0000000000e+00
   14.550000    -0.0000000000e+00     1.1238031523e-02     0.0000000000e+00
   14.600000     0.0000000000e+00     1.2639465410e-02     0.0000000000e+00
   14.650000     0.0000000000e+00     1.3883658243e-02    -0.0000000000e+00
   14.700000     0.0000000000e+00     1.5915018290e-02    -0.0000000000e+00
   14.750000     0.0000000000e+00     2.0322057018e-02    -0.0000000000e+00
   14.800000     0.0000000000e+00     2.3772103742e-02    -0.0000000000e+00
   14.850000     0.0000000000e+00     2.0928407902e-02    -0.0000000000e+00
   14.900000     0.0000000000e+00     1.3038216671e-02    -0.0000000000e+00
   14.950000     0.0000000000e+00     7.2653885770e-03    -0.0000000000e+00
   15.000000     0.0000000000e+00     6.9419389946e-03     0.0000000000e+00
   15.050000    -0.0000000000e+00     8.9884358579e-03    -0.0000000000e+00
   15.100000     0.0000000000e+00     1.0161865431e-02    -0.0000000000e+00
   15.150000    -0.0000000000e+00     1.0425887104e-02    -0.0000000000e+00
   15.200000    -0.0000000000e+00     1.1407599389e-02    -0.0000000000e+00
   15.250000    -0.0000000000e+00     1.2108945179e-02    -0.0000000000e+00
   15.300000    -0.0000000000e+00     1.2311122343e-02     0.0000000000e+00
   15.350000     0.0000000000e+00     1.2981937176e-02     0.0000000000e+00
   15.400000     0.0000000000e+00     1.3960894092e-02     0.0000000000e+00
   15.450000     0.0000000000e+00     1.4655389929e-02     0.0000000000e+00
   15.500000     0.0000000000e+00     1.4052389250e-02     0.0000000000e+00
   15.550000     0.0000000000e+00     1.2176412363e-02     0.0000000000e+00
   15.600000    -0.0000000000e+00     1.0004063260e-02     0.0000000000e+00
   15.650000    -0.0000000000e+00     9.8657296903e-03    -0.0000000000e+00
   15.700000    -0.0000000000e+00     1.2442786937e-02    -0.0000000000e+00
   15.750000     0.0000000000e+00     1.5582188460e-02    -0.0000000000e+00
   15.800000     0.0000000000e+00     1.6025249137e-02    -0.0000000000e+00
   15.850000     0.0000000000e+00     1.4331170572e-02     0.0000000000e+00
   15.900000     0.0000000000e+00     1.2395711387e-02     0.0000000000e+00
   15.950000     0.0000000000e+00     1.1235358206e-02     0.0000000000e+00
   16.000000    -0.0000000000e+00     1.2425724376e-02     0.0000000000e+00
   16.050000    -0.0000000000e+00     1.5639657324e-02     0.0000000000e+00
   16.100000    -0.0000000000e+00     1.8351204990e-02    -0.0000000000e+00
   16.150000    -0.0000000000e+00     1.8630453696e-02    -0.0000000000e+00
   16.200000    -0.0000000000e+00     1.6895376565e-02    -0.0000000000e+00
   16.250000     0.0000000000e+00     1.4699630312e-02     0.0000000000e+00
   16.300000     0.0000000000e+00     1.4110977079e-02     0.0000000000e+00
   16.350000     0.0000000000e+00     1.4740566992e-02     0.0000000000e+00
   16.400000    -0.0000000000e+00     1.6226966279e-02     0.0000000000e+00
   16.450000    -0.0000000000e+00     1.8839078245e-02     0.0000000000e+00
   16.500000    -0.0000000000e+00     2.2396654786e-02     0.0000000000e+00
   16.550000    -0.0000000000e+00     2.5005495291e-02     0.0000000000e+00
   16.600000     0.0000000000e+00     2.4728879953e-02     0.0000000000e+00
   16.650000     0.0000000000e+00     2.3426538721e-02     0.0000000000e+00
   16.700000     0.0000000000e+00     2.2226092707e-02    -0.0000000000e+00
   16.750000     0.0000000000e+00     2.0297060093e-02    -0.0000000000e+00
   16.800000     0.0000000000e+00     1.8468428131e-02    -0.0000000000e+00
   16.850000     0.0000000000e+00     1.7925668418e-02    -0.0000000000e+00
   16.900000     0.0000000000e+00     1.5704713333e-02    -0.0000000000e+00
   16.950000     0.0000000000e+00     1.2733856656e-02     0.0000000000e+00
   17.000000     0.0000000000e+00     1.3306977730e-02     0.0000000000e+00
   17.050000     0.0000000000e+00     1.6421039161e-02     0.0000000000e+00
   17.100000    -0.0000000000e+00     1.6707652884e-02     0.0000000000e+00
   17.150000    -0.0000000000e+00     1.3630334225e-02     0.0000000000e+00
   17.200000    -0.0000000000e+00     1.2239537727e-02     0.0000000000e+00
   17.250000    -0.0000000000e+00     1.3854502471e-02     0.0000000000e+00
   17.300000    -0.0000000000e+00     1.5585356038e-02     0.0000000000e+00
   17.350000    -0.0000000000e+00     1.5485968587e-02     0.0000000000e+00
   17.400000    -0.0000000000e+00     1.4388434584e-02    -0.0000000000e+00
   17.450000     0.0000000000e+00     1.3375238878e-02    -0.0000000000e+00
   17.500000     0.0000000000e+00     1.2390399950e-02    -0.0000000000e+00
   17.550000    -0.0000000000e+00     1.0620875895e-02    -0.0000000000e+00
   17.600000    -0.0000000000e+00     1.0069169185e-02    -0.0000000000e+00
