# Photoabsorption spectrum from real-time propagation
# GPAW version: 20.1.0
# Total time = 44.9700 fs, Time steps = [30.0000] as
# Kick = [1e-05, 0, 0]
# Gaussian folding, Width = 0.0600 eV = 0.002205 Hartree <=> FWHM = 0.141289 eV
#    om (eV)                  S_x                  S_y                  S_z
   17.650000     1.1070939967e-02    -0.0000000000e+00    -0.0000000000e+00
   17.700000     1.1455735099e-02    -0.0000000000e+00    -0.0000000000e+00
   17.750000     1.1685367648e-02     0.0000000000e+00    -0.0000000000e+00
   17.800000     1.0838251693e-02     0.0000000000e+00    -0.0000000000e+00
   17.850000     9.1159081602e-03     0.0000000000e+00     0.0000000000e+00
   17.900000     8.3166683031e-03     0.0000000000e+00     0.0000000000e+00
   17.950000     1.0447280327e-02     0.0000000000e+00     0.0000000000e+00
   18.000000     1.5188029933e-02    -0.0000000000e+00     0.0000000000e+00
   18.050000     1.9478326302e-02    -0.0000000000e+00     0.0000000000e+00
   18.100000     1.9012851413e-02     0.0000000000e+00    -0.0000000000e+00
   18.150000     1.5208928628e-02     0.0000000000e+00    -0.0000000000e+00
   18.200000     1.1973876245e-02     0.0000000000e+00    -0.0000000000e+00
   18.250000     1.0324391057e-02     0.0000000000e+00     0.0000000000e+00
   18.300000     9.4767027256e-03     0.0000000000e+00     0.0000000000e+00
   18.350000     8.7899851336e-03     0.0000000000e+00     0.0000000000e+00
   18.400000     9.5288052967e-03    -0.0000000000e+00    -0.0000000000e+00
   18.450000     1.1380189620e-02    -0.0000000000e+00    -0.0000000000e+00
   18.500000     1.3942743900e-02    -0.0000000000e+00    -0.0000000000e+00
   18.550000     1.6494599383e-02     0.0000000000e+00    -0.0000000000e+00
   18.600000     1.7460139133e-02    -0.0000000000e+00    -0.0000000000e+00
   18.650000     1.6668728576e-02    -0.0000000000e+00    -0.0000000000e+00
   18.700000     1.5709820145e-02    -0.0000000000e+00    -0.0000000000e+00
   18.750000     1.3680970361e-02    -0.0000000000e+00    -0.0000000000e+00
   18.800000     1.1074497319e-02    -0.0000000000e+00     0.0000000000e+00
   18.850000     1.0094082357e-02    -0.0000000000e+00     0.0000000000e+00
   18.900000     1.0182294012e-02    -0.0000000000e+00     0.0000000000e+00
   18.950000     1.0451411298e-02    -0.0000000000e+00     0.0000000000e+00
   19.000000     1.0558038204e-02    -0.0000000000e+00     0.0000000000e+00
   19.050000     1.1467540610e-02    -0.0000000000e+00     0.0000000000e+00
   19.100000     1.3727619471e-02    -0.0000000000e+00     0.0000000000e+00
   19.150000     1.7134306550e-02     0.0000000000e+00     0.0000000000e+00
   19.200000     1.9746809248e-02     0.0000000000e+00     0.0000000000e+00
   19.250000     1.8990442448e-02     0.0000000000e+00     0.0000000000e+00
   19.300000     1.4279865702e-02    -0.0000000000e+00     0.0000000000e+00
   19.350000     9.6876949412e-03     0.0000000000e+00    -0.0000000000e+00
   19.400000     8.5563091483e-03     0.0000000000e+00    -0.0000000000e+00
   19.450000     9.4061021553e-03     0.0000000000e+00    -0.0000000000e+00
   19.500000     1.0718753912e-02     0.0000000000e+00    -0.0000000000e+00
   19.550000     1.3538239604e-02     0.0000000000e+00    -0.0000000000e+00
   19.600000     1.8131464884e-02     0.0000000000e+00    -0.0000000000e+00
   19.650000     2.1052197295e-02     0.0000000000e+00     0.0000000000e+00
   19.700000     2.1181979151e-02     0.0000000000e+00     0.0000000000e+00
   19.750000     2.0175187120e-02     0.0000000000e+00     0.0000000000e+00
   19.800000     2.2642237737e-02     0.0000000000e+00     0.0000000000e+00
   19.850000     2.6254275494e-02     0.0000000000e+00     0.0000000000e+00
   19.900000     2.5479054030e-02     0.0000000000e+00     0.0000000000e+00
   19.950000     2.2337007170e-02    -0.0000000000e+00     0.0000000000e+00
   20.000000     1.9182547684e-02    -0.0000000000e+00    -0.0000000000e+00
   20.050000     1.7328107681e-02    -0.0000000000e+00    -0.0000000000e+00
   20.100000     1.7251139593e-02    -0.0000000000e+00    -0.0000000000e+00
   20.150000     1.6718077717e-02    -0.0000000000e+00    -0.0000000000e+00
   20.200000     1.3950229827e-02    -0.0000000000e+00    -0.0000000000e+00
   20.250000     1.3009595707e-02    -0.0000000000e+00    -0.0000000000e+00
   20.300000     1.5019842166e-02    -0.0000000000e+00    -0.0000000000e+00
   20.350000     1.6665188296e-02    -0.0000000000e+00    -0.0000000000e+00
   20.400000     1.7399000375e-02     0.0000000000e+00    -0.0000000000e+00
   20.450000     1.7257473740e-02     0.0000000000e+00    -0.0000000000e+00
   20.500000     1.4537360004e-02     0.0000000000e+00    -0.0000000000e+00
   20.550000     1.1293622438e-02     0.0000000000e+00    -0.0000000000e+00
   20.600000     1.0782858839e-02     0.0000000000e+00    -0.0000000000e+00
   20.650000     1.2280120097e-02    -0.0000000000e+00     0.0000000000e+00
   20.700000     1.4262278557e-02    -0.0000000000e+00     0.0000000000e+00
   20.750000     1.5542188008e-02    -0.0000000000e+00     0.0000000000e+00
   20.800000     1.5823211245e-02    -0.0000000000e+00     0.0000000000e+00
   20.850000     1.4443285532e-02    -0.0000000000e+00     0.0000000000e+00
   20.900000     1.3671263736e-02    -0.0000000000e+00     0.0000000000e+00
   20.950000     1.5113961674e-02    -0.0000000000e+00     0.0000000000e+00
   21.000000     1.6017135849e-02    -0.0000000000e+00     0.0000000000e+00
   21.050000     1.4656721482e-02    -0.0000000000e+00     0.0000000000e+00
   21.100000     1.3294421751e-02    -0.0000000000e+00     0.0000000000e+00
   21.150000     1.4052996100e-02    -0.0000000000e+00     0.0000000000e+00
   21.200000     1.5009543055e-02     0.0000000000e+00    -0.0000000000e+00
   21.250000     1.4420371160e-02    -0.0000000000e+00    -0.0000000000e+00
   21.300000     1.2780719514e-02    -0.0000000000e+00    -0.0000000000e+00
   21.350000     1.1584392910e-02    -0.0000000000e+00    -0.0000000000e+00
   21.400000     1.1027426700e-02    -0.0000000000e+00     0.0000000000e+00
   21.450000     1.1144141516e-02     0.0000000000e+00     0.0000000000e+00
   21.500000     1.1740769087e-02     0.0000000000e+00     0.0000000000e+00
   21.550000     1.2937751727e-02     0.0000000000e+00     0.0000000000e+00
   21.600000     1.2960217944e-02     0.0000000000e+00     0.0000000000e+00
   21.650000     1.0856329508e-02     0.0000000000e+00     0.0000000000e+00
   21.700000     9.0791435368e-03     0.0000000000e+00     0.0000000000e+00
   21.750000     8.7383930337e-03    -0.0000000000e+00     0.0000000000e+00
   21.800000     9.5966127155e-03    -0.0000000000e+00     0.0000000000e+00
   21.850000     1.0613480430e-02    -0.0000000000e+00     0.0000000000e+00
   21.900000     1.1485218255e-02    -0.0000000000e+00     0.0000000000e+00
   21.950000     1.1901987270e-02     0.0000000000e+00     0.0000000000e+00
   22.000000     1.1716993504e-02    -0.0000000000e+00     0.0000000000e+00
   22.050000     1.0969067358e-02    -0.0000000000e+00    -0.0000000000e+00
   22.100000     1.1132452240e-02    -0.0000000000e+00    -0.0000000000e+00
   22.150000     1.2897951238e-02    -0.0000000000e+00    -0.0000000000e+00
   22.200000     1.4684719480e-02    -0.0000000000e+00    -0.0000000000e+00
   22.250000     1.4477726536e-02    -0.0000000000e+00     0.0000000000e+00
   22.300000     1.1856478470e-02    -0.0000000000e+00     0.0000000000e+00
   22.350000     8.5132070914e-03    -0.0000000000e+00     0.0000000000e+00
   22.400000     6.5675193555e-03     0.0000000000e+00     0.0000000000e+00
   22.450000     7.1434706627e-03     0.0000000000e+00     0.0000000000e+00
   22.500000     8.4364348684e-03     0.0000000000e+00     0.0000000000e+00
   22.550000     9.7607056802e-03     0.0000000000e+00     0.0000000000e+00
   22.600000     1.1550656465e-02     0.0000000000e+00     0.0000000000e+00
   22.650000     1.3307729594e-02     0.0000000000e+00     0.0000000000e+00
   22.700000     1.3299189611e-02     0.0000000000e+00     0.0000000000e+00
   22.750000     1.1836469099e-02    -0.0000000000e+00     0.0000000000e+00
   22.800000     1.0473508795e-02    -0.0000000000e+00     0.0000000000e+00
   22.850000     9.7001355206e-03    -0.0000000000e+00     0.0000000000e+00
   22.900000     1.0997488009e-02    -0.0000000000e+00    -0.0000000000e+00
   22.950000     1.4641226155e-02     0.0000000000e+00    -0.0000000000e+00
   23.000000     1.8261987331e-02     0.0000000000e+00    -0.0000000000e+00
   23.050000     1.9158542284e-02     0.0000000000e+00    -0.0000000000e+00
   23.100000     1.8500052182e-02    -0.0000000000e+00    -0.0000000000e+00
   23.150000     1.7674994508e-02    -0.0000000000e+00    -0.0000000000e+00
   23.200000     1.6204876988e-02    -0.0000000000e+00    -0.0000000000e+00
   23.250000     1.4061072846e-02    -0.0000000000e+00    -0.0000000000e+00
   23.300000     1.2589425426e-02     0.0000000000e+00    -0.0000000000e+00
   23.350000     1.1604312768e-02     0.0000000000e+00    -0.0000000000e+00
   23.400000     1.1219982250e-02     0.0000000000e+00    -0.0000000000e+00
   23.450000     1.2014763610e-02     0.0000000000e+00    -0.0000000000e+00
   23.500000     1.2163230614e-02     0.0000000000e+00    -0.0000000000e+00
   23.550000     1.1959768986e-02     0.0000000000e+00     0.0000000000e+00
   23.600000     1.2139075281e-02     0.0000000000e+00     0.0000000000e+00
   23.650000     1.2148750609e-02     0.0000000000e+00     0.0000000000e+00
   23.700000     1.1786624246e-02     0.0000000000e+00     0.0000000000e+00
   23.750000     1.1648702050e-02     0.0000000000e+00     0.0000000000e+00
   23.800000     1.1257519660e-02    -0.0000000000e+00     0.0000000000e+00
   23.850000     1.0429296172e-02    -0.0000000000e+00     0.0000000000e+00
   23.900000     9.2713681446e-03    -0.0000000000e+00     0.0000000000e+00
   23.950000     8.0118402402e-03    -0.0000000000e+00     0.0000000000e+00
   24.000000     7.5900119436e-03    -0.0000000000e+00     0.0000000000e+00
   24.050000     8.3622077661e-03    -0.0000000000e+00     0.0000000000e+00
   24.100000     1.0331099092e-02    -0.0000000000e+00     0.0000000000e+00
   24.150000     1.2563273444e-02    -0.0000000000e+00     0.0000000000e+00
   24.200000     1.4262285728e-02     0.0000000000e+00     0.0000000000e+00
   24.250000     1.4961653149e-02     0.0000000000e+00     0.0000000000e+00
   24.300000     1.6025471167e-02     0.0000000000e+00     0.0000000000e+00
   24.350000     1.7996511158e-02     0.0000000000e+00     0.0000000000e+00
   24.400000     1.8935563851e-02     0.0000000000e+00     0.0000000000e+00
   24.450000     1.7684087407e-02    -0.0000000000e+00    -0.0000000000e+00
   24.500000     1.5375417722e-02    -0.0000000000e+00    -0.0000000000e+00
   24.550000     1.3277685888e-02    -0.0000000000e+00    -0.0000000000e+00
   24.600000     1.1541874697e-02    -0.0000000000e+00    -0.0000000000e+00
   24.650000     1.0356630803e-02    -0.0000000000e+00    -0.0000000000e+00
   24.700000     9.6039733676e-03    -0.0000000000e+00    -0.0000000000e+00
   24.750000     9.5420071808e-03    -0.0000000000e+00     0.0000000000e+00
   24.800000     9.7113558591e-03    -0.0000000000e+00     0.0000000000e+00
   24.850000     9.7200872374e-03     0.0000000000e+00     0.0000000000e+00
   24.900000     9.1112082399e-03     0.0000000000e+00     0.0000000000e+00
   24.950000     8.7970128038e-03    -0.0000000000e+00     0.0000000000e+00
   25.000000     9.1038403196e-03    -0.0000000000e+00     0.0000000000e+00
   25.050000     9.6238646642e-03    -0.0000000000e+00     0.0000000000e+00
   25.100000     1.0563989131e-02    -0.0000000000e+00     0.0000000000e+00
   25.150000     1.1499834070e-02    -0.0000000000e+00     0.0000000000e+00
   25.200000     1.1606437065e-02     0.0000000000e+00     0.0000000000e+00
   25.250000     1.0024038758e-02     0.0000000000e+00     0.0000000000e+00
   25.300000     8.0258457720e-03     0.0000000000e+00    -0.0000000000e+00
   25.350000     7.0555811532e-03    -0.0000000000e+00    -0.0000000000e+00
   25.400000     7.9546620892e-03    -0.0000000000e+00    -0.0000000000e+00
   25.450000     1.0166099298e-02     0.0000000000e+00     0.0000000000e+00
   25.500000     1.1657551941e-02     0.0000000000e+00     0.0000000000e+00
   25.550000     1.1182002343e-02     0.0000000000e+00     0.0000000000e+00
   25.600000     1.0565973542e-02     0.0000000000e+00     0.0000000000e+00
   25.650000     1.1273151031e-02     0.0000000000e+00     0.0000000000e+00
   25.700000     1.2936010313e-02     0.0000000000e+00     0.0000000000e+00
   25.750000     1.5020699394e-02     0.0000000000e+00     0.0000000000e+00
   25.800000     1.5905233473e-02    -0.0000000000e+00     0.0000000000e+00
   25.850000     1.4418084544e-02    -0.0000000000e+00     0.0000000000e+00
   25.900000     1.1588937890e-02    -0.0000000000e+00     0.0000000000e+00
   25.950000     9.9195710103e-03    -0.0000000000e+00     0.0000000000e+00
   26.000000     9.3337192159e-03    -0.0000000000e+00    -0.0000000000e+00
   26.050000     8.7421797766e-03    -0.0000000000e+00    -0.0000000000e+00
   26.100000     8.3457809999e-03    -0.0000000000e+00    -0.0000000000e+00
   26.150000     9.5843595758e-03     0.0000000000e+00    -0.0000000000e+00
   26.200000     1.2519128558e-02     0.0000000000e+00    -0.0000000000e+00
   26.250000     1.4864212067e-02     0.0000000000e+00    -0.0000000000e+00
   26.300000     1.6488968417e-02     0.0000000000e+00    -0.0000000000e+00
   26.350000     1.8273176975e-02     0.0000000000e+00    -0.0000000000e+00
   26.400000     1.7771747770e-02     0.0000000000e+00    -0.0000000000e+00
   26.450000     1.4131421580e-02     0.0000000000e+00    -0.0000000000e+00
   26.500000     1.1590044726e-02     0.0000000000e+00    -0.0000000000e+00
   26.550000     1.1011853714e-02     0.0000000000e+00    -0.0000000000e+00
   26.600000     1.1238627219e-02     0.0000000000e+00    -0.0000000000e+00
   26.650000     1.2016444051e-02     0.0000000000e+00     0.0000000000e+00
   26.700000     1.3024103786e-02     0.0000000000e+00     0.0000000000e+00
   26.750000     1.3463875509e-02    -0.0000000000e+00     0.0000000000e+00
   26.800000     1.2497069565e-02    -0.0000000000e+00     0.0000000000e+00
   26.850000     1.0859151573e-02    -0.0000000000e+00     0.0000000000e+00
   26.900000     9.6942663687e-03    -0.0000000000e+00     0.0000000000e+00
   26.950000     9.6194448689e-03    -0.0000000000e+00     0.0000000000e+00
   27.000000     9.8331954294e-03    -0.0000000000e+00    -0.0000000000e+00
   27.050000     1.0255179789e-02    -0.0000000000e+00    -0.0000000000e+00
   27.100000     1.0107749979e-02    -0.0000000000e+00     0.0000000000e+00
   27.150000     9.0172796759e-03    -0.0000000000e+00     0.0000000000e+00
   27.200000     7.8399340447e-03    -0.0000000000e+00     0.0000000000e+00
   27.250000     7.3960255782e-03    -0.0000000000e+00     0.0000000000e+00
   27.300000     8.1265449857e-03    -0.0000000000e+00     0.0000000000e+00
   27.350000     9.6111169483e-03     0.0000000000e+00     0.0000000000e+00
   27.400000     1.0562595002e-02    -0.0000000000e+00     0.0000000000e+00
   27.450000     1.1000501330e-02    -0.0000000000e+00     0.0000000000e+00
   27.500000     1.1413716333e-02     0.0000000000e+00     0.0000000000e+00
   27.550000     1.0601996095e-02     0.0000000000e+00     0.0000000000e+00
   27.600000     9.2192834684e-03     0.0000000000e+00     0.0000000000e+00
   27.650000     7.9864010855e-03     0.0000000000e+00     0.0000000000e+00
   27.700000     7.5395877493e-03    -0.0000000000e+00    -0.0000000000e+00
   27.750000     8.2191314672e-03    -0.0000000000e+00     0.0000000000e+00
   27.800000     9.4788831341e-03    -0.0000000000e+00     0.0000000000e+00
   27.850000     9.7035824777e-03    -0.0000000000e+00     0.0000000000e+00
   27.900000     8.7716991487e-03     0.0000000000e+00     0.0000000000e+00
   27.950000     8.4094438253e-03     0.0000000000e+00     0.0000000000e+00
   28.000000     8.1200105352e-03     0.0000000000e+00     0.0000000000e+00
   28.050000     7.4352981054e-03     0.0000000000e+00     0.0000000000e+00
   28.100000     7.1647489917e-03     0.0000000000e+00     0.0000000000e+00
   28.150000     7.9956207496e-03     0.0000000000e+00     0.0000000000e+00
   28.200000     9.0227730881e-03    -0.0000000000e+00     0.0000000000e+00
   28.250000     1.0019572612e-02    -0.0000000000e+00    -0.0000000000e+00
   28.300000     1.0711131904e-02    -0.0000000000e+00    -0.0000000000e+00
   28.350000     1.0702700353e-02    -0.0000000000e+00    -0.0000000000e+00
   28.400000     9.5987754522e-03    -0.0000000000e+00     0.0000000000e+00
   28.450000     7.9416734557e-03    -0.0000000000e+00     0.0000000000e+00
   28.500000     7.2114792173e-03    -0.0000000000e+00     0.0000000000e+00
   28.550000     7.7072697081e-03    -0.0000000000e+00     0.0000000000e+00
   28.600000     9.1273544648e-03    -0.0000000000e+00     0.0000000000e+00
   28.650000     9.5558629165e-03    -0.0000000000e+00     0.0000000000e+00
   28.700000     8.8582790543e-03     0.0000000000e+00     0.0000000000e+00
   28.750000     9.3084239766e-03     0.0000000000e+00     0.0000000000e+00
   28.800000     1.1396542330e-02     0.0000000000e+00     0.0000000000e+00
   28.850000     1.2602751224e-02     0.0000000000e+00     0.0000000000e+00
   28.900000     1.2838158924e-02     0.0000000000e+00     0.0000000000e+00
   28.950000     1.3718076768e-02     0.0000000000e+00     0.0000000000e+00
   29.000000     1.4579180549e-02     0.0000000000e+00     0.0000000000e+00
   29.050000     1.3559800569e-02     0.0000000000e+00     0.0000000000e+00
   29.100000     1.1926283390e-02    -0.0000000000e+00     0.0000000000e+00
   29.150000     1.2670084093e-02    -0.0000000000e+00    -0.0000000000e+00
   29.200000     1.4172275561e-02    -0.0000000000e+00    -0.0000000000e+00
   29.250000     1.3870759830e-02    -0.0000000000e+00    -0.0000000000e+00
   29.300000     1.2201254011e-02    -0.0000000000e+00     0.0000000000e+00
   29.350000     1.1186554426e-02    -0.0000000000e+00     0.0000000000e+00
   29.400000     1.0715685791e-02     0.0000000000e+00     0.0000000000e+00
   29.450000     9.9665963503e-03     0.0000000000e+00     0.0000000000e+00
   29.500000     9.0486859022e-03     0.0000000000e+00     0.0000000000e+00
   29.550000     9.0347894142e-03     0.0000000000e+00     0.0000000000e+00
   29.600000     1.0045871631e-02     0.0000000000e+00     0.0000000000e+00
   29.650000     1.1545702050e-02     0.0000000000e+00     0.0000000000e+00
   29.700000     1.3622871492e-02     0.0000000000e+00     0.0000000000e+00
   29.750000     1.4894808242e-02     0.0000000000e+00    -0.0000000000e+00
   29.800000     1.4397508103e-02     0.0000000000e+00    -0.0000000000e+00
   29.850000     1.2781607308e-02    -0.0000000000e+00    -0.0000000000e+00
   29.900000     1.1245870684e-02    -0.0000000000e+00    -0.0000000000e+00
   29.950000     1.0024868914e-02     0.0000000000e+00    -0.0000000000e+00
   30.000000     9.7665931727e-03     0.0000000000e+00    -0.0000000000e+00
